google_index,page_rank,web_traffic,nb_hyperlinks,length_url,status
0,5,317,49,33,0
1,7,309382,8,26,1
0,5,9602,0,96,1
1,5,8523,34,60,0
1,0,0,48,62,1
1,4,77959,70,78,0
1,2,4669,31,39,1
1,0,0,0,52,1
0,4,324208,55,80,0
0,8,0,22,29,0
1,2,4669,0,44,1
0,2,561890,260,32,0
1,10,1,30,113,1
1,0,0,19,100,1
1,5,0,14,32,1
1,4,443326,7,44,1
1,0,0,17,52,1
0,4,7896,288,24,0
0,4,430644,70,65,0
1,0,0,0,49,1
1,1,998801,8,49,1
0,5,32,9,132,1
0,3,1518041,28,32,0
0,5,166944,190,19,0
0,5,249487,74,54,0
1,4,8063233,11,59,1
0,2,0,129,82,0
0,5,4087,213,64,0
1,5,0,19,155,1
0,7,12,511,51,0
0,2,2457400,22,24,0
1,2,0,6,43,1
0,6,62777,82,23,0
1,0,0,47,83,1
0,2,0,278,25,0
1,4,239536,76,64,0
0,3,0,40,33,1
1,4,11284,80,56,0
1,1,35612,7,87,1
0,4,5257779,78,24,0
1,5,6195,17,107,0
0,4,453826,271,30,0
1,4,0,3,148,1
1,0,0,4,36,1
1,0,0,6,69,1
1,0,4427853,13,100,1
0,6,15987,87,39,0
1,0,0,35,56,1
1,2,0,0,53,1
1,2,315959,84,50,1
1,0,0,20,49,1
1,1,0,0,26,1
1,0,0,4,30,1
0,5,2190,88,111,0
0,3,1465448,83,21,0
0,3,699776,429,25,0
1,0,0,3,60,1
0,4,804801,82,28,0
1,2,0,22,98,1
1,1,0,0,33,1
1,2,4830221,132,99,1
1,0,0,0,29,1
1,5,116833,98,50,0
0,5,7701846,197,34,0
1,6,11781,55,20,1
1,0,0,1,56,1
0,6,1973,0,28,1
1,2,7237293,83,75,1
1,0,0,0,53,1
1,2,0,0,69,1
1,3,8161447,19,41,1
1,1,0,0,40,1
1,0,5697976,51,127,1
0,4,1100059,17,18,0
0,5,8925548,129,32,0
0,6,184,170,54,0
1,0,1416696,103,34,1
0,3,18736,5,28,0
1,1,8441470,28,39,1
0,2,0,57,22,1
0,4,34048,368,50,0
0,4,1274420,19,29,0
1,0,5707171,51,126,1
1,0,0,0,53,1
1,0,0,0,76,1
0,4,3035738,267,65,0
1,0,0,0,55,1
1,0,0,0,53,1
0,4,2244720,47,37,0
1,5,0,14,38,1
1,4,0,16,57,1
0,4,36313,104,66,0
0,6,63706,51,37,1
1,0,0,42,138,1
0,3,100826,63,27,0
1,0,5707171,51,118,1
1,5,3340968,19,57,1
0,3,0,36,27,0
1,6,27719,1,131,1
0,7,12,156,58,0
0,2,0,74,33,0
0,2,0,37,27,0
0,3,2521464,32,21,0
1,3,1984172,0,132,0
0,5,767,55,49,0
1,0,0,15,34,1
0,7,12,358,38,0
0,6,1010,128,78,0
1,2,0,0,68,1
0,7,12,397,45,0
0,5,2715729,26,23,0
0,5,52480,322,58,0
1,0,7776219,3,152,1
1,1,77586,47,37,1
0,8,187,68,51,0
0,6,4133,127,39,0
1,1,395612,1,25,1
1,0,0,3,71,1
1,4,7191477,12,49,0
0,0,0,24,253,1
0,5,128102,86,61,0
0,5,154918,24,82,0
1,7,13,55,80,0
0,4,38038,0,55,0
1,4,5178465,26,129,1
0,7,12,525,39,0
1,5,6844,211,56,0
1,0,5816617,4,128,1
0,7,228,121,54,0
0,3,0,86,27,0
1,0,0,24,27,1
0,2,865185,30,34,0
0,3,0,32,21,0
0,5,14592,422,50,0
1,0,5697976,51,117,1
0,5,172375,210,90,0
1,7,632751,0,48,1
1,0,0,429,48,1
1,9,3536,8,22,1
1,2,271260,103,56,1
1,1,0,4,90,1
1,2,1768405,31,213,1
0,8,0,76,31,0
0,4,2537042,52,28,0
0,5,5320327,97,35,0
0,4,55134,107,65,0
1,2,0,29,108,1
1,0,0,13,43,1
0,3,702387,47,28,0
1,0,5707171,51,123,1
1,2,0,0,47,1
1,5,0,14,35,1
1,0,0,0,73,1
0,4,2217046,49,23,0
1,0,0,30,67,1
0,3,1642644,66,28,0
0,2,0,32,26,1
0,6,9814,250,24,0
0,7,0,36,43,0
1,5,0,11,49,1
0,5,2188,74,69,0
0,8,1488031,12,30,0
1,0,0,35,37,1
1,3,17964,1,47,1
0,4,1229068,81,31,0
0,2,1345725,44,26,0
0,3,0,155,32,0
1,2,242805,2,56,0
1,4,1106852,0,70,0
1,1,8386524,103,50,1
1,0,0,0,86,1
0,10,63,25,35,0
1,0,0,0,48,1
0,2,795896,34,26,0
1,3,94313,765,105,0
0,8,0,142,123,0
1,4,0,7,141,1
0,4,2751403,32,30,0
0,2,244548,768,20,0
1,2,318619,0,39,1
0,2,0,299,28,0
0,4,666841,233,32,0
1,1,6293523,1,72,1
0,0,0,5,29,1
1,0,8116481,12,45,1
0,3,5247508,55,29,0
0,4,592208,340,37,0
1,5,0,21,52,1
1,2,0,0,76,1
1,0,0,20,30,1
0,6,683,200,46,0
1,0,0,7,64,1
0,4,396309,117,58,0
1,3,436375,0,42,1
1,2,1317,61,153,1
0,5,62075,42,85,0
1,10,1,28,111,1
0,5,0,89,35,0
0,4,842241,43,62,0
1,0,0,13,39,1
1,3,0,12,76,1
0,3,751879,225,24,0
0,2,5639332,114,33,0
1,0,0,28,29,1
0,4,0,107,33,0
0,1,8057895,33,21,0
1,6,22211,8,39,1
0,5,0,26,103,0
1,3,296349,31,83,0
1,2,5776415,12,33,1
1,1,0,0,50,1
0,0,0,3,31,1
0,3,9482009,46,27,0
1,1,0,23,85,1
0,3,351713,330,26,0
1,0,5697976,51,126,1
0,4,1759878,41,30,0
0,5,11681,291,55,0
0,5,0,106,29,0
1,4,1146509,3,32,1
0,7,19,42,78,0
0,3,427885,366,29,0
0,4,2956421,359,437,1
1,7,286,17,49,0
1,0,0,23,45,1
0,3,736894,163,58,0
1,6,22211,8,37,1
1,5,0,21,70,1
0,4,1078203,53,55,0
1,6,23249,46,46,0
1,0,0,0,44,1
0,4,196420,28,32,0
1,2,0,0,74,1
0,5,0,88,28,0
1,0,0,0,28,1
1,0,0,1,27,1
1,6,6030,252,109,0
1,4,3100263,0,254,1
0,2,0,23,39,0
1,3,62673,166,37,0
0,2,678863,64,30,0
0,3,8453855,78,24,0
0,5,1980,48,37,0
1,1,0,0,47,1
1,1,0,12,68,1
1,5,0,83,55,1
0,3,135685,38,22,0
0,4,375554,157,22,0
1,4,18244,0,36,1
1,10,1,10,70,1
0,5,0,194,32,0
1,1,0,87,34,1
0,2,210556,0,22,0
0,4,1487897,113,29,0
1,7,632001,0,57,1
1,0,0,1,26,1
0,5,1590,142,41,0
0,6,881,468,99,1
0,2,0,1,24,0
1,0,0,0,97,1
1,2,0,42,107,1
1,0,10422666,87,58,1
1,0,5707171,51,76,1
1,0,0,4,140,1
0,4,12829,280,57,0
0,7,0,144,30,0
1,0,0,65,40,1
0,5,0,131,52,0
0,8,7280414,14,33,0
1,0,0,4,21,1
1,4,0,19,142,1
0,4,86031,445,38,0
0,4,535644,26,30,0
0,6,249228,51,37,0
0,5,102713,0,80,0
0,3,369654,171,28,0
1,6,43534,7,35,0
1,1,0,12,26,1
0,8,0,31,33,0
1,3,52062,0,55,1
1,2,149347,29,47,1
1,0,7955434,585,64,1
0,0,0,3,43,1
0,3,0,149,42,0
1,4,0,26,160,1
0,5,337414,24,103,0
1,5,0,21,56,1
0,0,0,0,20,1
1,0,0,21,46,1
0,8,0,9,34,0
0,4,134706,2,83,1
1,3,17964,1,37,1
1,3,0,12,84,1
0,4,81531,0,16,0
0,6,1194,42,21,0
1,5,1500702,0,84,0
1,0,0,19,41,1
0,2,0,117,32,0
0,4,884585,146,22,0
0,5,51109,143,36,0
0,10,1,10,82,1
0,8,70,509,36,0
1,2,0,10,55,1
1,3,0,9,90,1
0,4,946388,174,33,0
1,0,8262494,18,169,1
0,7,1005,0,126,0
0,5,1586,149,46,0
1,4,33109,440,65,0
1,2,0,21,46,0
0,5,24073,0,83,0
0,5,52982,302,74,0
1,0,0,31,164,1
0,5,14837,150,40,0
1,5,0,14,35,1
1,4,0,19,135,1
0,5,28769,9,263,1
1,2,315959,84,50,1
1,0,5828815,4,127,1
0,8,0,13,34,0
0,2,1624160,141,24,0
0,4,0,237,22,0
1,2,0,23,84,1
1,2,0,1,68,1
1,2,393662,0,49,1
0,7,9478551,48,27,0
1,0,0,8,51,1
0,8,830227,37,31,0
1,7,37405,0,19,1
1,8,383,0,82,0
0,5,10681,110,61,0
1,2,0,0,34,1
1,4,33428,151,60,0
1,0,0,13,33,1
0,10,2,55,43,0
1,0,3672187,71,80,1
0,4,1440134,141,26,0
1,0,0,0,59,1
0,4,510056,33,47,0
1,5,0,14,36,1
0,2,405472,142,77,0
0,3,6808988,63,49,0
0,0,0,27,31,1
1,3,4365,0,45,1
0,5,0,118,35,0
0,2,0,70,30,0
1,4,6917791,65,50,0
1,0,0,4,42,1
1,3,0,77,41,0
0,2,0,161,30,0
0,4,3453085,93,86,0
1,1,0,1,113,1
0,1,0,411,27,0
1,2,0,80,42,0
0,4,361415,66,30,0
1,4,30,12,557,0
1,2,1211946,31,93,1
0,5,618,225,37,0
0,5,2606,176,91,0
1,1,173942,0,188,1
0,5,0,186,34,0
1,1,0,2,34,1
0,3,261325,67,23,0
1,5,132629,0,24,1
0,4,7531072,54,29,0
0,2,156886,222,34,0
1,7,149,147,48,0
1,0,5008870,81,86,1
1,5,0,0,54,1
1,0,0,0,94,1
1,0,0,11,26,1
0,0,0,31,59,1
1,0,0,585,34,1
1,5,0,0,57,1
0,5,26325,73,48,0
1,4,12091,68,48,1
0,7,1876,303,47,0
0,3,142439,78,29,0
1,0,5816617,4,76,1
1,0,0,0,55,1
0,5,31719,49,128,0
1,5,150879,126,40,0
0,4,191279,20,29,0
0,10,0,2,173,1
1,4,541454,54,74,1
0,5,20789,38,35,0
1,4,32633,890,50,0
1,3,4365,0,44,1
1,9,15,133,40,0
1,5,0,14,33,1
0,2,0,51,31,0
1,0,0,35,74,1
1,0,0,52,59,1
0,6,1286,113,74,0
0,5,923184,162,26,0
1,1,341948,47,35,1
0,7,671,71,93,0
0,2,0,44,26,0
0,3,882816,67,40,0
1,3,40986,29,86,1
0,4,0,10,32,1
1,0,0,0,53,1
1,0,0,9,78,1
1,2,1222496,103,34,1
1,3,0,64,58,1
1,0,0,15,89,1
1,1,8441470,28,40,1
1,3,0,36,56,1
1,0,0,1,81,1
1,0,5697976,51,127,1
1,2,0,53,107,1
0,2,0,35,26,0
1,5,0,83,46,1
1,0,0,0,80,1
0,4,211508,172,25,0
0,2,0,44,25,0
0,5,35724,234,25,0
1,3,18105,1,441,1
0,2,1853658,179,19,0
1,0,5707171,51,124,1
0,5,125414,76,59,0
1,0,0,15,42,1
0,3,389161,302,34,0
1,0,0,22,44,1
0,3,4194715,144,66,0
1,0,1566145,8,26,1
0,3,0,9,18,0
0,6,6412,21,123,1
1,0,0,8,41,1
1,7,12,375,60,0
1,4,108957,325,63,0
0,0,0,7,72,0
0,2,211827,449,21,0
0,3,39678,1130,26,0
0,3,788754,116,92,0
1,1,0,4,46,1
1,0,0,4,62,1
1,8,0,118,33,0
1,10,1,1,39,1
1,0,0,4,28,1
0,5,627184,14,56,0
0,0,3461289,16,196,1
0,6,38008,36,26,0
1,2,4641,21,42,1
1,3,0,0,63,1
0,1,1453975,177,24,0
0,7,12,210,60,0
1,5,4150,0,58,0
0,7,285,17,60,0
0,5,2639822,8,64,0
1,2,0,58,45,0
0,5,243844,75,27,0
1,3,17964,1,263,1
1,0,0,16,53,1
1,7,121,301,49,0
1,7,340,184,46,0
0,1,632297,35,44,0
0,4,12157,90,80,0
1,0,126941,0,125,1
1,0,0,37,46,1
0,5,27218,81,50,0
0,3,5664469,130,34,0
1,4,2363,22,159,1
1,3,17964,1,42,1
0,2,0,18,27,0
0,6,12761,169,45,0
1,0,0,4,50,1
1,1,6104856,13,61,1
0,6,184,183,41,0
0,4,1841877,110,32,0
1,0,5707171,51,127,1
0,4,0,0,57,0
0,3,0,7,61,0
1,0,5816617,4,122,1
1,0,0,0,42,1
0,2,420949,0,20,0
0,5,0,187,29,0
1,0,0,8,62,1
1,5,0,18,43,1
0,4,16251,19,39,0
1,0,0,9,105,1
1,5,31306,0,140,0
1,5,0,21,70,1
0,4,127814,177,74,0
0,1,766225,60,27,1
0,5,8740,80,28,0
0,3,5750434,61,22,0
0,4,13336,79,13,0
1,10,1,25,99,1
1,10,1,1,44,1
1,5,0,14,35,1
0,3,1026485,432,30,0
0,10,1,134,72,0
0,3,77953,13,101,0
0,5,624160,973,29,0
0,8,0,10,26,0
1,5,0,0,70,1
0,10,35,62,40,0
1,0,5697976,51,118,1
1,2,0,0,35,0
1,0,5816617,4,68,1
0,3,721319,96,31,0
0,10,2,55,43,0
1,0,0,65,41,1
1,10,1,30,99,1
1,2,4830221,132,99,1
1,2,9876852,17,28,0
1,5,2190,101,53,0
1,5,0,14,34,1
0,4,547473,68,23,0
0,10,1,39,39,1
0,5,365936,53,34,0
1,0,519579,77,67,1
0,7,323,682,49,0
1,0,0,43,74,1
1,7,155,0,206,1
1,0,0,88,106,1
1,0,0,4,174,1
0,5,123374,108,28,0
1,0,0,0,60,1
1,1,0,1,64,1
0,2,10421238,29,29,0
0,5,1577,153,62,0
1,0,0,9,261,1
0,6,9424,24,68,0
1,0,0,31,165,1
0,4,134900,73,62,0
0,2,6125655,16,29,0
1,10,1,18,56,1
1,3,4360,0,33,1
1,2,0,7,443,1
1,0,0,0,23,1
1,5,569875,756,42,0
0,4,596193,159,47,0
1,3,2336,273,43,0
1,0,0,120,126,1
0,4,654847,57,71,0
1,4,0,0,70,1
1,1,341948,47,33,1
1,3,0,36,80,1
1,1,2884517,34,42,1
1,7,37934,0,19,1
0,2,0,142,20,0
0,0,0,9,56,1
0,6,710503,2,65,1
1,0,0,10,60,1
0,6,5685,825,36,0
0,3,450746,20,49,1
1,0,0,4,98,1
1,3,0,6,111,1
1,5,0,21,44,1
0,3,0,9,69,0
1,1,9421973,29,65,1
0,3,721902,318,29,0
0,4,539425,77,29,0
0,6,688,112,43,0
1,0,5816617,4,128,1
0,0,0,11,29,1
0,7,1338,162,63,0
0,7,12,729,65,0
1,5,0,95,34,0
0,4,3133254,258,23,0
0,4,312044,57,28,0
0,7,124,336,48,0
1,0,0,20,41,1
0,3,0,49,25,0
0,6,687,145,40,0
0,7,20110,17,40,0
1,0,5707171,51,76,1
0,2,3308718,277,30,0
0,5,5294,88,58,0
0,5,6192,403,38,0
1,5,637659,0,57,0
0,8,213,169,64,0
0,7,623,103,47,0
1,0,0,7,183,1
1,0,0,4,41,1
1,1,1664096,146,66,1
0,5,12791,0,34,0
0,5,690,248,96,0
1,4,844062,114,64,0
1,4,203194,39,35,0
1,5,14605,0,63,1
0,8,0,111,36,0
0,3,0,54,35,0
0,5,0,95,106,0
1,0,0,40,39,1
1,0,0,57,40,1
0,5,53473,86,33,0
1,0,5816617,4,115,1
1,4,586042,0,77,1
1,4,30,12,108,1
0,4,390840,95,23,0
0,3,0,13,23,0
1,0,0,4,79,1
1,0,0,5,51,1
1,0,0,0,170,1
1,1,0,4,62,1
1,0,0,15,39,1
1,0,5828815,4,131,1
0,5,99,132,115,0
0,5,73306,106,74,0
0,3,7524,100,33,0
1,0,0,7,44,1
0,4,1121373,4,27,0
1,5,0,21,53,1
1,2,0,118,39,0
0,2,247607,35,18,0
1,0,0,0,59,1
0,3,6840689,0,83,0
0,5,2885582,24,30,0
0,6,909893,44,24,0
0,0,0,19,28,1
0,4,892596,25,22,0
0,4,40123,16,56,0
1,0,0,44,72,1
0,6,545,53,63,0
0,4,60221,170,29,0
0,4,105063,92,34,0
0,7,12,1556,45,0
0,3,181574,23,55,0
1,0,0,9,137,1
1,5,0,0,64,1
1,0,0,24,53,1
1,0,0,39,51,1
0,10,8,53,47,0
1,0,0,9,42,1
0,2,7804106,37,58,0
0,5,2192,77,44,0
1,0,0,16,44,1
1,5,0,14,35,1
1,0,0,10,44,1
0,1,3551602,140,96,0
1,2,1041293,0,68,1
1,2,4558,27,136,1
1,5,381,77,395,1
1,1,0,1,23,1
1,6,565,0,66,0
0,2,0,169,26,1
1,0,0,4,51,1
1,2,0,8,144,1
1,3,0,0,79,1
1,0,0,0,22,1
0,6,689,328,56,0
1,5,0,7,55,1
1,0,0,33,80,1
1,2,8547,5,54,1
1,0,0,3,35,1
1,2,0,30,77,1
0,6,6431,360,91,0
1,0,0,22,211,1
0,3,0,131,24,0
0,4,2182328,3,527,1
1,0,0,72,69,1
0,4,2992243,30,33,0
1,1,0,1,48,1
1,0,0,115,29,1
1,0,0,286,74,1
1,0,5697976,51,128,1
1,5,0,14,30,1
1,0,0,90,39,1
1,2,4691,110,54,1
0,5,0,24,35,1
1,0,0,0,78,1
0,4,67137,56,53,0
0,5,16114,95,49,0
0,2,1216719,104,26,0
0,0,0,74,37,0
0,5,26739,98,89,0
1,0,0,0,33,1
0,5,2419,4,71,0
0,3,2402905,305,49,1
1,1,0,0,61,1
0,3,428453,276,78,0
1,5,0,21,54,1
0,0,0,14,32,0
1,0,0,4,43,1
1,2,0,30,81,1
1,0,0,88,103,1
1,0,0,11,55,1
0,5,1741827,210,30,0
1,6,889,20,47,1
1,5,0,0,44,1
1,0,0,48,64,1
1,0,0,13,71,1
1,0,8509505,18,85,1
1,3,0,24,33,1
0,2,145369,71,77,0
1,5,8326,18,80,0
0,5,33777,576,37,0
1,4,150317,26,97,0
0,0,0,75,17,0
0,5,257847,61,30,0
1,5,0,60,32,0
0,2,1342641,79,18,0
1,0,0,13,54,1
1,0,5707171,51,127,1
0,1,8078909,52,30,0
1,5,10352326,14,28,1
1,5,0,18,66,1
1,5,0,22,75,1
0,6,2460,76,114,0
0,5,395589,100,69,0
0,4,11312,18,36,0
1,4,541454,54,46,1
1,0,0,22,44,0
0,5,178542,97,35,0
1,0,0,25,215,1
1,0,0,23,34,1
1,2,0,16,103,1
0,4,1212797,40,24,0
0,7,12,440,52,0
0,3,246250,21,36,0
1,0,0,4,60,1
1,5,0,14,46,1
1,1,0,56,49,1
1,5,0,36,60,1
1,0,0,0,196,1
1,0,0,56,35,1
0,1,0,16,33,0
1,2,0,73,74,1
1,0,0,16,74,1
1,0,0,50,141,1
1,0,0,51,189,1
1,5,0,21,61,0
1,2,8119106,0,73,1
1,1,1038201,96,69,1
1,0,0,10,26,1
0,5,0,237,41,0
1,0,5816617,4,120,1
1,3,578487,0,43,1
0,4,76289,188,27,0
1,0,0,73,79,1
1,4,377801,61,113,0
1,2,0,11,56,0
1,0,0,88,123,1
0,4,632846,319,28,0
1,5,0,14,38,1
0,4,84541,43,35,0
1,0,0,14,112,1
1,4,436109,50,66,0
1,3,0,79,40,0
1,2,0,2,70,1
0,6,6004,21,53,0
1,1,279484,103,31,1
1,5,0,0,70,1
1,6,125062,146,26,1
0,3,81417,162,17,0
1,2,393662,0,69,1
0,3,838069,168,67,0
1,0,0,148,49,1
0,5,77303,28,46,0
1,0,0,0,46,1
1,0,0,4,110,1
1,5,0,14,39,1
0,1,1127025,131,18,1
1,2,0,206,97,1
1,0,0,9,105,1
1,5,0,0,32,1
0,5,1579,144,101,0
0,3,325437,95,31,0
0,6,82502,33,25,0
0,5,2264,78,53,0
1,0,0,0,56,1
1,2,4639,31,62,1
1,1,5376297,10,48,1
0,6,688,193,43,0
1,0,5707171,51,125,1
0,5,1943,0,60,0
1,0,0,33,101,1
1,3,1100689,898,126,0
1,8,115,5,74,0
1,3,4365,0,54,1
1,7,12,180,47,0
0,0,0,70,32,1
1,0,0,4,106,1
1,5,0,21,68,1
1,1,0,63,52,1
0,4,0,16,22,0
1,1,0,21,158,1
0,5,38621,108,45,0
1,0,5707171,51,68,1
1,0,0,4,57,1
1,0,5697976,51,118,1
1,3,0,6,115,1
0,5,0,175,32,0
1,6,939,86,64,0
1,0,0,7,237,1
0,5,204101,424,57,0
0,2,5697494,54,22,0
1,5,0,22,65,1
1,0,0,26,78,1
1,2,315959,0,23,1
1,3,4365,0,53,1
1,0,0,2,22,1
0,5,6330,403,35,0
1,2,0,4,68,1
0,5,2188,83,65,0
1,0,0,129,77,1
1,3,685801,0,29,1
1,5,148846,263,111,0
1,7,632001,0,47,1
1,0,4509050,11,68,1
1,0,0,14,67,1
1,2,4669,32,86,1
1,1,2145026,43,235,1
1,0,0,87,117,1
0,0,0,45,19,1
1,0,0,1,112,1
0,3,197464,209,62,0
1,5,11507,190,46,0
1,0,5816617,4,68,1
0,5,86075,39,45,0
1,3,4657,4,30,1
1,3,18263,1,78,1
0,4,54473,60,53,0
1,0,0,20,123,1
1,4,2897450,26,132,1
0,5,3990,199,64,0
0,4,2974,143,20,0
0,2,5663319,21,24,0
0,0,3128353,16,98,1
1,3,7105475,0,71,1
0,5,803787,101,31,0
0,3,124500,9,39,1
1,0,0,25,218,1
0,8,236,217,44,0
0,1,4898186,51,23,0
0,5,10118,63,112,0
1,3,0,87,55,1
0,3,28224,219,33,0
1,0,6651974,26,77,1
0,7,1518,180,64,0
0,4,903902,206,81,0
0,4,0,2,49,0
1,1,79863,15,29,1
1,1,0,0,78,1
1,0,0,0,39,1
0,4,23490,141,36,0
1,1,0,0,25,1
0,0,0,32,98,1
1,2,6720896,0,44,1
1,2,4669,36,78,1
0,5,53113,139,70,0
0,4,1766695,62,22,0
1,0,0,3,88,1
0,5,56709,132,50,0
1,0,1963491,51,127,1
1,5,0,14,34,1
0,2,2879434,330,23,0
1,4,43198,0,117,0
0,5,56231,27,70,0
0,2,0,22,22,0
0,6,689,180,45,0
1,5,7303,62,66,0
1,0,0,13,64,1
1,0,7864522,25,79,1
0,6,15941,87,44,0
0,5,32,9,132,1
0,5,5460,64,85,0
0,0,0,172,41,1
0,4,2878564,220,113,0
1,5,14605,0,75,1
1,1,469319,103,30,1
0,5,815305,189,34,0
1,0,5707171,51,128,1
0,5,2900,96,55,0
0,2,0,100,30,0
0,6,574,83,52,0
0,6,7856,18,125,0
1,3,0,155,50,1
1,0,0,0,74,1
0,7,12,2935,38,0
1,3,18263,1,40,1
0,5,52443,61,75,0
0,5,3638733,62,42,0
1,5,2578,23,81,0
1,4,0,49,42,0
0,1,0,38,26,0
0,7,12,175,48,0
1,0,0,8,196,1
0,10,35,69,35,0
1,2,0,0,37,1
0,0,3727610,10,24,1
0,0,7383488,28,32,1
1,4,353569,0,100,0
1,2,2475593,13,60,1
0,3,1225906,68,40,0
0,10,8,53,28,0
1,0,5707171,51,125,1
0,4,1433036,22,27,0
1,4,40489,246,38,0
0,4,325865,98,21,0
0,4,3862928,92,30,0
1,2,4439212,16,79,1
1,0,0,50,141,1
1,2,0,0,35,1
1,0,5828815,4,119,1
1,2,0,23,49,1
1,5,0,14,45,1
0,0,0,6,32,1
0,4,2139,116,20,0
1,0,0,0,77,1
1,0,0,27,34,1
1,2,0,23,385,1
0,4,0,30,32,0
1,3,62156,62,74,0
0,5,146147,109,20,0
0,7,12,169,44,0
1,0,1617573,15,65,1
1,4,24006,13,34,1
1,0,0,3,70,1
0,5,9158,33,25,0
0,4,25939,180,36,0
0,3,175929,170,62,0
1,4,0,7,126,1
0,5,19173,0,79,0
0,3,283700,454,22,0
1,4,3128738,44,19,1
1,5,0,21,66,1
0,6,10619,151,69,0
1,5,10238442,14,30,1
1,1,0,12,76,1
0,0,3722367,15,28,0
1,1,0,0,50,1
0,3,1230682,51,85,0
1,1,1137000,0,71,1
1,0,0,53,51,1
1,1,0,0,47,1
1,2,0,28,51,1
0,5,86462,45,58,0
1,2,0,23,42,1
1,5,65780,0,58,0
0,4,158056,57,36,0
0,7,12,549,58,0
0,4,457648,12,49,0
0,4,141124,58,14,0
0,3,828436,11,30,0
0,4,840734,23,55,0
0,2,1817866,92,54,0
0,1,0,39,34,0
0,3,876586,66,105,0
1,1,8386524,103,46,1
1,6,600,255,66,0
1,0,0,587,60,1
0,4,0,24,24,0
1,0,0,0,56,1
0,3,2280470,15,83,0
0,2,462435,78,34,0
0,5,0,161,39,0
1,4,3612,21,32,1
0,3,654119,95,34,0
0,4,6688,299,60,0
1,0,0,30,41,1
1,2,0,30,77,1
1,0,0,3,88,1
0,6,3346,94,66,0
0,4,121741,69,43,0
0,3,1355602,126,23,0
0,4,436286,32,52,0
0,2,1294925,62,24,0
0,8,136,165,63,0
0,2,0,24,34,0
1,0,0,0,39,1
1,0,5707171,51,131,1
1,2,2070267,15,40,1
0,4,109257,201,21,0
0,5,323394,171,60,0
1,7,309382,4,53,1
1,4,482006,284,38,0
1,3,309153,6,40,1
0,4,499165,42,25,0
0,4,218745,42,46,0
1,2,0,0,46,1
0,3,9482009,50,33,0
1,10,1,0,314,1
1,2,3512368,30,42,1
1,0,0,7,35,1
1,5,0,22,57,1
1,3,0,6,107,1
0,6,12421,178,40,0
0,2,0,142,34,0
0,3,970759,22,32,0
0,5,2202,262,41,0
0,0,0,32,28,0
1,1,399894,4,70,1
0,7,12,372,57,0
1,4,23325,63,212,1
1,5,0,22,53,1
0,4,4090060,26,27,0
0,5,0,100,41,0
1,0,0,3,75,1
1,3,567796,13,29,1
1,0,0,14,70,1
1,5,0,14,38,1
0,3,525784,82,21,0
0,3,596396,451,22,0
1,5,25149,140,64,0
0,0,0,38,96,1
0,2,0,43,35,0
1,1,2151511,0,66,1
0,4,494382,161,27,0
0,5,22700,8,26,0
1,5,0,14,33,1
1,2,0,0,27,1
0,4,0,82,50,1
1,4,2353032,145,21,1
0,0,0,29,54,1
1,0,0,0,36,1
0,2,3169370,104,21,0
1,0,5707171,51,128,1
0,2,52365,8,21,0
0,2,0,51,27,0
0,3,412763,19,25,0
1,2,4669,53,46,1
0,4,1144129,55,23,0
1,5,14117,68,51,0
0,10,1,19,42,0
1,5,0,22,67,1
1,0,0,19,44,1
1,2,90238,0,96,1
0,0,0,13,32,1
0,5,982,195,44,0
1,5,0,10,30,1
1,3,2336,159,43,0
1,2,4641,11,41,1
1,2,2643194,0,45,1
1,2,0,30,77,1
0,4,6420236,59,27,0
0,4,434529,81,24,0
1,0,0,259,119,1
0,5,0,39,36,0
0,4,13297,350,25,0
0,8,0,60,42,0
0,3,972151,162,36,0
1,4,219920,36,29,0
0,3,2527650,26,62,1
0,2,628316,90,36,0
1,0,0,0,75,1
1,3,19754,30,33,1
0,3,0,0,31,0
1,0,0,48,67,1
1,4,0,26,140,1
1,0,5707171,51,128,1
0,5,11508,120,72,0
1,0,0,92,98,1
1,2,37229,0,84,1
0,4,2742425,27,20,0
0,6,12421,180,49,0
1,1,0,34,24,1
0,4,448940,60,22,0
1,3,0,37,63,1
0,5,0,104,28,0
0,5,39877,102,54,0
0,5,8832,1,35,0
1,7,1696,197,56,0
0,3,533432,163,73,1
0,3,0,123,20,0
1,2,0,11,63,1
0,3,2261956,309,16,0
0,2,0,11,26,0
1,7,12,491,39,0
1,3,0,42,42,0
0,2,409632,76,33,0
0,5,127665,21,34,0
1,0,0,2,70,0
0,8,385,0,80,0
1,5,0,21,64,1
0,4,2053110,39,30,0
1,0,5707171,51,126,1
1,0,0,92,98,1
0,5,205761,81,61,0
1,5,0,21,69,1
1,5,12440,99,75,0
0,7,1338,159,77,0
0,3,4864847,217,68,0
1,2,0,0,25,1
0,8,1512,29,86,0
1,1,0,52,85,1
1,0,0,0,50,1
1,0,5707171,51,76,1
1,5,0,14,31,1
1,5,0,18,81,1
1,0,0,26,45,1
1,2,47077,11,70,1
1,0,2301881,16,17,1
0,2,328722,121,43,0
1,0,0,16,59,0
0,2,0,410,37,1
0,7,12435,0,89,0
1,1,3007593,103,32,1
1,0,10419771,43,99,1
0,4,364581,54,32,0
1,9,3507,7,22,1
0,10,2,55,32,0
0,0,2274330,7,37,1
1,0,0,4,46,1
1,0,0,0,52,1
0,4,269852,0,54,0
